amazon_key,x_coord,y_coord
fm_62150_35923,199,137
fm_62169_43033,156,149
fm_62310_43343,118,163
fm_62357_-26316,412,254
fm_62377_-28186,414,152
fm_62387_-27596,78,261
fm_62389_-13253,109,366
fm_62392_28453,270,189
fm_62397_-1793,208,223
fm_62473_11153,362,143
fm_62502_-2673,442,211
fm_62513_12983,496,67
fm_62515_-96928,414,152
fm_62566_6493,24,114
fm_62580_33133,61,50
fm_6262_-4895,191,394
fm_62673_30973,393,373
fm_62683_36843,222,81
fm_62811_-103788,103,80
fm_62825_-44821,269,337
fm_62829_-2983,110,268
fm_62831_-92918,427,222
fm_62842_28493,469,251
fm_6285_-105208,342,296
fm_62870_-48191,493,291
fm_62973_12993,354,357
fm_63007_-37806,132,303
fm_63070_31253,130,252
fm_63070_31283,69,172
fm_6316_-83028,335,253
fm_6318_21085,487,269
fm_63257_-32216,169,296
fm_63270_-51311,55,21
fm_63296_13603,461,233
fm_63307_-25126,31,249
fm_63307_-35326,435,74
fm_63375_-93848,387,67
fm_63385_-93818,96,11
fm_63405_-92008,83,279
fm_63412_-4573,295,208
fm_63423_13893,24,114
fm_63423_8623,113,16
fm_6348_13995,247,151
fm_63512_-16053,458,261
fm_63563_39313,366,371
fm_63573_41823,249,257
fm_63612_28173,152,117
fm_63613_40543,25,297
fm_63623_39323,384,297
fm_63720_-49461,230,242
fm_63761_-94768,95,286
fm_63812_-56271,194,224
fm_64053_32803,162,52
fm_64176_12663,15,67
fm_6418_60244,383,104
fm_64293_-27876,363,244
fm_64313_-27286,276,53
fm_64323_17043,303,223
fm_64431_-45451,44,218
fm_64523_29703,259,0
fm_64639_-91028,162,138
fm_64640_-59041,194,185
fm_64641_-95418,107,91
fm_64855_-105278,108,357
fm_6489_39926,390,175
fm_64933_31573,498,190
fm_64980_28803,159,165
fm_65061_-103118,300,107
fm_65061_-95398,199,52
fm_65079_-6743,147,155
fm_65155_-105918,460,149
fm_65173_-29756,88,271
fm_65182_-47931,61,186
fm_65222_-5763,180,290
fm_65339_-7635,290,3
fm_65339_-9515,329,156
fm_65349_-7055,95,286
fm_65383_30313,373,319
fm_65561_-98788,314,163
fm_65613_-36276,149,240
fm_65672_-46681,490,41
fm_65740_21323,298,220
fm_65813_42423,289,149
fm_6584_39626,397,126
fm_65861_-19165,349,52
fm_65959_-5513,249,210
fm_6595_-103968,398,190
fm_65960_-50051,287,206
fm_65970_-51331,162,144
fm_66000_7113,452,300
fm_66019_-2993,445,114
fm_6604_40836,72,248
fm_66102_-3963,193,132
fm_6616_-76828,394,333
fm_66170_40853,36,323
fm_66306_-18215,35,185
fm_6631_-60126,357,252
fm_66323_34013,398,367
fm_66358_-14515,404,340
fm_66410_-48861,315,317
fm_66411_-98168,251,173
fm_66420_-59041,92,23
fm_66430_7063,475,323
fm_66447_-26936,129,301
fm_66451_-99388,270,306
fm_66457_-33446,8,268
fm_66469_-5503,114,138
fm_66513_8003,165,338
fm_66523_-31946,252,185
fm_66553_-24796,202,269
fm_66610_30653,305,174
fm_66620_-60291,174,63
fm_66650_30643,253,35
fm_66753_34013,106,52
fm_66763_38723,187,39
fm_66860_-53191,332,230
fm_66860_-54081,384,62
fm_66919_-14483,107,183
fm_66983_-36896,40,34
fm_67005_-96928,362,143
fm_67023_-29136,61,296
fm_67094_-17905,315,317
fm_67114_-17875,149,143
fm_67120_31883,315,317
fm_67122_-16033,136,27
fm_67123_-90118,296,60
fm_67129_-9525,153,168
fm_67145_-105278,339,201
fm_67208_-7365,363,139
fm_6722_-2985,162,52
fm_67290_-3915,414,231
fm_67316_14203,122,362
fm_67319_-5473,293,274
fm_67336_11443,160,301
fm_67337_-34716,199,71
fm_67349_-6103,364,133
fm_67351_-94128,20,207
fm_67453_-26666,113,16
fm_67462_-52271,495,166
fm_67475_-98498,184,129
fm_67559_-7695,276,224
fm_67599_-15425,104,246
fm_67599_-8905,495,217
fm_67613_30943,489,177
fm_67658_-5515,403,26
fm_67673_33433,364,303
fm_67769_-13223,149,143
fm_67770_-48221,36,323
fm_67776_12023,349,52
fm_67810_-56561,444,258
fm_67862_-54391,441,210
fm_67872_-5763,149,143
fm_67873_19483,313,20
fm_67873_9873,36,159
fm_67883_-26666,194,185
fm_67885_-93858,233,232
fm_67895_-91978,253,125
fm_67902_-10433,301,142
fm_67905_-101608,271,179
fm_67915_-94468,18,102
fm_68039_-16625,252,198
fm_68049_43023,221,344
fm_68118_-8615,412,141
fm_68148_-11105,24,114
fm_68159_-18545,62,227
fm_68210_-52541,71,240
fm_68226_10793,440,277
fm_68229_-10733,49,63
fm_68255_-104398,305,209
fm_68257_-35306,269,27
fm_68353_-27896,216,175
fm_68353_-32576,236,162
fm_68578_-13855,424,272
fm_68578_-17555,36,323
fm_68598_-11055,111,36
fm_68660_-3965,266,192
fm_68676_13323,37,76
fm_68687_-25726,180,300
fm_68706_14223,399,343
fm_68706_8943,265,145
fm_68732_-90708,98,46
fm_68762_-12303,20,183
fm_68772_-56911,266,191
fm_68822_-5153,185,324
fm_68822_-7623,317,198
fm_68823_9293,467,237
fm_68900_31253,317,224
fm_68935_-105298,342,87
fm_69018_-7945,102,274
fm_6908_55274,295,175
fm_69126_15443,480,333
fm_69130_-57201,414,152
fm_69145_-3665,343,217
fm_69161_-92878,399,246
fm_69162_28463,277,47
fm_69243_18863,251,329
fm_69255_-93238,136,299
fm_69310_31263,328,41
fm_69316_5203,173,201
fm_6931_-73078,101,302
fm_69339_-12335,155,168
fm_69351_-60651,17,303
fm_69379_-8285,214,97
fm_69413_33433,299,39
fm_6941_-58226,336,29
fm_69443_36213,190,154
fm_69458_-17555,47,246
fm_69468_-7975,487,269
fm_6948_63654,41,192
fm_6951_-53906,207,124
fm_6951_-76508,121,175
fm_69557_-31616,266,12
fm_69600_-58441,358,133
fm_69601_-92278,246,281
fm_69634_-104678,288,155
fm_69663_7433,332,154
fm_69693_17613,418,119
fm_69695_-91338,104,220
fm_6975_-59826,329,246
fm_69865_-105328,470,334
fm_69903_32183,260,182
fm_70009_-7353,493,102
fm_70010_-51971,332,272
fm_70049_-1453,318,249
fm_70051_-103768,193,355
fm_70057_-26946,387,314
fm_70067_-18815,179,348
fm_70084_-104658,392,185
fm_70123_-30356,362,240
fm_70135_-99748,303,236
fm_70173_12353,135,309
fm_7025_-102098,124,69
fm_70294_-4235,310,364
fm_7035_-102748,393,163
fm_70368_-8005,306,364
fm_7040_50354,281,141
fm_70468_-46391,184,293
fm_70480_-50691,185,308
fm_70501_-101898,95,286
fm_70552_-90728,472,157
fm_70603_-105588,17,303
fm_70623_7993,74,265
fm_7064_34326,125,21
fm_70690_35603,76,304
fm_7071_-33181,220,240
fm_70748_-4585,38,278
fm_70811_-19145,245,194
fm_70930_-56591,109,299
fm_70947_-31636,464,324
fm_70967_-33446,95,286
fm_71013_15793,5,281
fm_71042_-48521,185,31
fm_71045_-95078,141,306
fm_71052_-60931,279,279
fm_71073_-35006,362,274
fm_71149_-11375,491,222
fm_71164_-17865,46,146
fm_71298_-5465,472,226
fm_71360_-48251,431,30
fm_71513_-24176,271,94
fm_71513_12393,304,85
fm_71523_7413,262,126
fm_71525_-92578,206,189
fm_71578_-23226,342,296
fm_71589_-16005,54,298
fm_71589_-7075,26,39
fm_71693_36193,351,14
fm_71704_-4245,152,117
fm_71713_39293,462,165
fm_71721_-19115,138,8
fm_71748_-9835,322,70
fm_71821_-103768,239,38
fm_71829_-11353,419,127
fm_71840_-57231,412,242
fm_71856_10193,290,344
fm_71860_-47571,480,249
fm_71860_-59071,92,290
fm_71922_-53781,362,274
fm_71923_-26056,415,11
fm_71945_-99128,106,321
fm_71973_18883,315,269
fm_72033_-90118,416,97
fm_72039_-6415,259,185
fm_72079_-12905,208,223
fm_72089_-12325,233,198
fm_72218_-6115,114,140
fm_72281_-103118,384,103
fm_72320_-53211,245,89
fm_72323_-15073,2,213
fm_72324_-104688,202,267
fm_72362_-90738,123,202
fm_72392_-9173,339,44
fm_72413_19463,47,97
fm_72418_5853,132,303
fm_72422_-11083,4,289
fm_72451_-105008,152,266
fm_72660_43343,420,232
fm_72668_-6115,320,213
fm_72745_-104398,194,159
fm_7278_19765,475,159
fm_72812_-3933,398,16
fm_72823_-25416,451,135
fm_72843_8613,85,250
fm_72862_-49781,52,283
fm_73034_-4285,415,9
fm_73068_-16965,269,46
fm_73170_-50111,189,117
fm_73185_-104408,222,160
fm_73230_-59991,74,118
fm_73275_-96938,316,368
fm_73445_-105308,417,115
fm_73473_38053,378,34
fm_73538_-15105,36,296
fm_73548_-16965,396,188
fm_7358_54064,312,49
fm_73609_-11963,311,257
fm_73653_-15063,352,218
fm_73659_-4273,262,299
fm_7368_63644,184,129
fm_73713_19463,133,170
fm_73732_-47311,184,300
fm_73753_-25446,259,346
fm_73810_33763,299,256
fm_73819_-15683,200,257
fm_7385_17206,237,372
fm_73899_-7045,20,86
fm_7391_-77768,88,56
fm_7399_33396,354,104
fm_7405_17836,310,364
fm_74087_-36556,474,26
fm_74098_-46341,1,201
fm_7411_-78358,491,222
fm_74121_-100678,456,134
fm_7415_10096,12,191
fm_74163_-34396,392,314
fm_7421_-72458,36,159
fm_74222_-6393,342,87
fm_74257_-39036,359,117
fm_7427_43016,232,32
fm_74300_34943,153,295
fm_74348_-4575,267,298
fm_74408_-9245,490,94
fm_74423_38723,101,70
fm_74512_28433,293,49
fm_74525_-3645,109,190
fm_74540_-59041,173,314
fm_74562_28483,452,122
fm_74568_-46381,360,197
fm_74612_-8243,312,87
fm_74731_-90448,461,246
fm_74759_-10735,184,254
fm_74799_-7035,163,359
fm_74813_38693,405,152
fm_74853_31583,300,254
fm_74858_-15725,221,207
fm_74858_-6135,4,217
fm_74940_43643,376,286
fm_74960_-51941,128,279
fm_74967_-32876,413,328
fm_74979_-91048,247,151
fm_75001_-101898,101,250
fm_75065_-102858,171,285
fm_75073_-34416,115,290
fm_7507_-54866,317,97
fm_7507_-57916,247,197
fm_75095_-103418,339,26
fm_7514_32486,15,316
fm_75189_-5825,198,340
fm_75209_-7055,305,174
fm_75219_-10165,396,364
fm_75241_-60641,225,332
fm_75431_-98798,434,374
fm_75512_-51641,200,7
fm_75861_-101288,123,252
fm_75861_-98158,327,66
fm_75869_-4223,154,90
fm_75917_-30046,308,140
fm_7593_-28201,22,177
fm_75962_-9183,208,160
fm_76029_-523,283,350
fm_76119_-12325,402,84
fm_76129_-12955,247,197
fm_76183_29713,26,235
fm_76231_-19135,31,69
fm_76306_13573,310,364
fm_76316_17333,362,143
fm_76320_-57851,277,209
fm_76346_12063,196,263
fm_76351_-100648,137,44
fm_76369_-5463,371,70
fm_76442_-12293,121,69
fm_76442_-55631,267,85
fm_76510_40853,169,87
fm_76530_37753,157,26
fm_76531_-90458,221,176
fm_76599_-5805,147,151
fm_76658_-4845,152,98
fm_76678_-8585,181,19
fm_76718_-12645,266,105
fm_76780_-57231,235,78
fm_76872_-50371,124,314
fm_76912_-48501,261,157
fm_76913_7393,473,139
fm_76989_-11395,145,112
fm_77010_33103,469,158
fm_77019_-14195,41,91
fm_77019_-6405,57,109
fm_77118_-16975,188,319
fm_77128_-4905,61,197
fm_77138_-13865,262,126
fm_77138_-14475,438,335
fm_77202_28463,290,176
fm_77209_-13243,496,316
fm_77216_10843,435,74
fm_77245_-3655,435,309
fm_77313_17603,192,318
fm_77375_-101568,128,104
fm_77375_-104048,190,297
fm_77462_-38156,140,72
fm_77489_-16625,330,163
fm_77513_38663,11,211
fm_77543_38103,384,207
fm_77618_-7325,94,348
fm_77660_-3925,194,198
fm_77687_-24516,51,17
fm_77689_-11983,103,205
fm_77721_-98778,453,155
fm_77785_-105898,315,165
fm_77792_-9173,39,283
fm_77870_30023,20,217
fm_77889_-10115,171,76
fm_77939_-11375,383,51
fm_78008_-4905,396,85
fm_78008_-6755,76,309
fm_78038_-12605,195,319
fm_78038_-8595,17,365
fm_78068_-15695,491,202
fm_78140_-59051,433,122
fm_7818_63064,404,148
fm_78235_-91338,382,38
fm_78262_-11703,264,151
fm_78263_8663,149,274
fm_7829_42436,312,72
fm_78349_-14765,346,337
fm_78359_-10155,148,244
fm_78360_31903,152,117
fm_78399_-14785,371,75
fm_7839_-94058,412,101
fm_78488_-7355,82,375
fm_78580_-51921,317,224
fm_78586_14233,20,222
fm_78604_-59711,213,278
fm_7861_-47366,200,110
fm_7868_59344,131,306
fm_7869_-99338,395,66
fm_7871_-73118,459,100
fm_78723_13013,352,167
fm_78766_5243,356,152
fm_78770_38383,398,190
fm_78810_36523,118,167
fm_78829_-15435,344,36
fm_78858_-4535,189,141
fm_78937_-19435,309,269
fm_79051_-97278,295,18
fm_79113_-28536,118,281
fm_79122_-5163,352,325
fm_79123_9863,424,29
fm_79125_-96958,149,109
fm_79155_-94468,39,157
fm_79201_-105008,491,222
fm_79239_-10785,327,254
fm_79343_34693,259,198
fm_79353_33393,398,190
fm_79378_-12015,75,230
fm_79388_-12655,416,97
fm_79429_-18535,124,81
fm_79469_-2993,469,91
fm_79480_-52561,393,163
fm_79480_-59051,343,218
fm_79506_8953,67,278
fm_79517_-36546,435,367
fm_79562_-49761,171,90
fm_79582_-14163,17,80
fm_79592_-4583,58,218
fm_79613_-24196,68,66
fm_79623_17033,22,226
fm_79623_20123,413,108
fm_7964_40886,394,85
fm_79689_-45741,444,158
fm_79709_-5195,303,160
fm_79749_-7015,383,104
fm_79868_-8595,10,84
fm_79935_-104368,342,44
fm_79940_-50051,202,114
fm_79954_-59691,472,226
fm_79966_12033,472,157
fm_80022_-11053,152,284
fm_80023_15803,242,337
fm_80039_-38426,22,177
fm_80110_38403,101,331
fm_80140_42103,309,334
fm_80189_-16005,305,74
fm_80397_-35956,171,175
fm_80473_12983,350,70
fm_80475_-92598,98,352
fm_8049_-106128,65,108
fm_80559_-1133,456,72
fm_80768_-9215,247,197
fm_80806_8363,61,170
fm_80809_-12003,247,151
fm_80811_-99388,15,316
fm_80849_-91028,206,209
fm_80859_-10113,262,126
fm_80912_-55071,182,123
fm_80923_-24146,460,57
fm_80923_-35636,121,175
fm_80952_-14143,272,23
fm_80953_8023,9,263
fm_81049_-12345,248,73
fm_81049_-9505,153,51
fm_81050_-813,256,250
fm_81069_-9525,77,304
fm_81099_-11405,106,191
fm_81123_32163,121,69
fm_81143_40583,159,160
fm_81178_-11045,27,106
fm_81265_-3665,249,126
fm_81277_-28806,342,97
fm_81277_-36556,222,149
fm_81281_-99448,219,35
fm_81294_20443,265,59
fm_81299_-8913,151,29
fm_81309_-3593,172,252
fm_81327_-1793,88,187
fm_81422_-13573,371,304
fm_81562_-16023,297,150
fm_81577_-19465,250,333
fm_81628_-9815,141,264
fm_81649_-18545,48,36
fm_81740_-57231,264,197
fm_81823_12343,301,271
fm_81865_-91958,491,222
fm_81949_-7665,305,174
fm_8198_58404,94,223
fm_82063_39333,21,95
fm_82189_-11403,271,298
fm_82206_17333,495,269
fm_82209_-11393,18,102
fm_82209_-6693,467,227
fm_82262_-52881,414,47
fm_82293_16383,203,38
fm_82330_-60321,243,34
fm_82370_37743,155,168
fm_82503_35293,197,243
fm_82528_-16325,488,148
fm_8252_20936,4,331
fm_82558_-13865,448,52
fm_82613_-15093,390,175
fm_82621_-98188,226,117
fm_8268_19755,370,251
fm_8269_34686,420,154
fm_82753_-32566,313,346
fm_82810_30633,349,331
fm_8281_-69378,494,88
fm_8281_-70618,17,80
fm_82849_-10115,459,283
fm_82859_-10115,480,252
fm_82879_-5785,108,26
fm_82889_-16655,160,369
fm_82892_-16013,50,244
fm_82953_40573,202,114
fm_82973_33393,490,120
fm_83057_-36576,74,265
fm_83086_17923,402,43
fm_83087_-30086,22,177
fm_83099_-4863,259,185
fm_83179_-38446,120,63
fm_83182_-48511,62,99
fm_83202_-2103,91,174
fm_83209_-15713,290,39
fm_83213_-24156,264,337
fm_8321_-75858,281,28
fm_83289_-5215,95,97
fm_83339_-6395,88,132
fm_83363_35313,133,152
fm_83413_32783,152,266
fm_83468_-9245,160,114
fm_8351_43346,312,142
fm_83520_-50731,393,335
fm_83551_-100018,176,243
fm_83570_-54761,206,209
fm_83642_-3283,194,159
fm_83652_-60931,467,21
fm_8367_-49566,224,242
fm_83744_-3005,415,283
fm_83769_-17295,490,263
fm_83833_39323,440,295
fm_83863_31583,220,168
fm_84020_-52541,356,184
fm_8411_-33761,390,241
fm_84209_-12345,258,103
fm_84308_-9855,487,269
fm_84368_-11045,414,152
fm_84445_-3665,261,364
fm_84523_15163,184,129
fm_8463_-31591,148,139
fm_84699_-5835,399,99
fm_84768_-5475,148,139
fm_84768_-7345,6,89
fm_84798_-6125,342,296
fm_85109_-12295,470,302
fm_8523_-26961,141,173
fm_85554_-17925,131,105
fm_85559_-9525,99,123
fm_85569_-5205,266,51
fm_85698_-10455,116,74
fm_8590_-23241,36,224
fm_8614_-9205,95,286
fm_86239_-19745,495,166
fm_8628_54354,116,109
fm_86307_-18855,365,21
fm_86459_-16015,33,119
fm_86489_-14155,278,314
fm_86499_-17295,102,241
fm_86588_-7355,197,313
fm_8660_16326,242,46
fm_8668_56854,398,16
fm_87028_-15135,357,35
fm_87040_-3355,207,354
fm_87389_-8885,284,39
fm_8741_-51746,216,325
fm_8749_-94058,402,112
fm_8749_-97128,80,107
fm_8759_33386,267,298
fm_8768_60554,145,112
fm_87799_-8915,118,220
fm_8815_-91858,219,25
fm_8831_-34391,252,185
fm_8831_-35641,406,92
fm_88361_-19105,67,207
fm_8844_41476,236,119
fm_8846_-78028,305,345
fm_88699_-11705,290,176
fm_88739_-8885,255,140
fm_8875_-103368,17,80
fm_8875_-99638,149,143
fm_88838_-13235,500,113
fm_88868_-6735,206,293
fm_89169_-16035,60,78
fm_89268_-12635,152,117
fm_89308_-14495,200,257
fm_89609_-10735,447,330
fm_89768_-12645,245,191
fm_89823_-74121,180,82
fm_89830_-99530,368,249
fm_89833_-73481,14,252
fm_89853_-75351,66,204
fm_90089_-11405,390,175
fm_90089_-5155,326,228
fm_90099_-12955,70,173
fm_90290_-99510,450,197
fm_90293_-76881,289,374
fm_9034_-14795,138,112
fm_9044_-14165,494,80
fm_90509_-16055,347,126
fm_9060_15656,191,82
fm_90648_-9805,425,110
fm_90668_-16955,71,34
fm_90696_-8032,103,342
fm_90716_-8672,459,100
fm_90753_-76301,128,150
fm_90793_20667,444,199
fm_90808_-57433,97,183
fm_90818_-58003,431,181
fm_90830_-80921,393,220
fm_90845_-97070,434,21
fm_90855_16887,179,89
fm_90866_36198,183,198
fm_90959_-8255,439,151
fm_91058_-10475,359,20
fm_91058_-13225,490,120
fm_91153_-78731,487,114
fm_91170_-100150,411,300
fm_91193_-46853,317,198
fm_91203_-79391,97,152
fm_91254_6667,125,361
fm_91255_-100480,59,227
fm_91255_-94550,439,165
fm_91256_37488,374,210
fm_91305_-102330,145,236
fm_91305_9757,14,269
fm_91308_-56793,102,303
fm_91409_-8885,148,244
fm_91518_-7995,39,226
fm_91558_-11045,194,224
fm_91596_-8672,315,265
fm_91613_-54623,419,354
fm_9161_-54496,180,77
fm_91629_7647,145,347
fm_91652_31238,263,374
fm_9169_-93458,295,175
fm_91705_-95210,213,331
fm_91706_-9312,311,270
fm_91725_-99220,290,344
fm_91782_43378,230,155
fm_91873_-962,411,83
fm_9188_61774,435,74
fm_91927_-19415,327,129
fm_9195_17196,68,174
fm_91998_-16335,11,25
fm_9199_-95258,14,46
fm_92008_-15735,261,263
fm_92082_34348,149,240
fm_92102_34988,194,159
fm_92103_-51833,95,269
fm_92112_34998,311,254
fm_92113_-76931,490,138
fm_92144_-15492,303,160
fm_92160_-80281,134,225
fm_92166_-14872,497,138
fm_92188_-25199,152,285
fm_92190_-78431,222,149
fm_92195_-101100,290,207
fm_92289_-11685,93,286
fm_92309_-11705,452,167
fm_92386_-18235,496,67
fm_92448_-4905,318,336
fm_92523_-49363,108,26
fm_92546_-3742,202,47
fm_9256_-83608,491,222
fm_92608_-51543,318,294
fm_92615_9147,288,202
fm_92618_-48393,22,322
fm_92625_12887,55,309
fm_92636_33418,313,20
fm_92755_-16142,32,106
fm_92789_-7055,229,331
fm_9286_-83618,160,369
fm_92966_-4332,242,361
fm_92973_-53373,22,206
fm_92973_-69161,475,224
fm_92980_-95460,153,163
fm_92996_-37599,367,209
fm_9303_-60736,472,226
fm_93068_-49663,358,214
fm_93105_-60803,193,132
fm_9318_50964,466,157
fm_93199_-6445,310,364
fm_93234_-17905,182,96
fm_9331_-68108,135,29
fm_93427_-59563,65,16
fm_93429_11967,489,206
fm_93432_-30469,340,243
fm_93432_35618,252,198
fm_93452_-30449,206,110
fm_93535_-93950,315,66
fm_93555_-102920,345,344
fm_93565_-90820,310,19
fm_93565_9177,437,265
fm_93669_-8315,264,232
fm_93706_-18175,149,274
fm_93788_-13895,270,132
fm_93810_-3935,456,318
fm_93856_-13322,262,126
fm_93863_-70991,139,73
fm_93871_-66981,18,281
fm_93872_36528,262,205
fm_93873_-49363,53,124
fm_93879_14717,474,236
fm_93882_37178,366,212
fm_93902_35618,462,97
fm_93912_37158,497,253
fm_93978_-36049,158,186
fm_94139_-12935,124,69
fm_94164_-4245,359,209
fm_94268_-15735,208,272
fm_94312_-26099,197,253
fm_94312_-35079,286,211
fm_94322_-36989,347,239
fm_94332_-34519,29,141
fm_94352_-32609,316,261
fm_94418_-36629,81,315
fm_94430_-70111,12,212
fm_94436_-7762,315,66
fm_94455_-102930,310,123
fm_94470_-75951,200,257
fm_94678_-11105,491,222
fm_94698_-12005,433,122
fm_94749_-18545,404,359
fm_9474_-12945,245,192
fm_94766_-12112,470,273
fm_94772_-35709,247,232
fm_94776_-8032,152,266
fm_94803_-51823,267,195
fm_94806_-9582,262,179
fm_94809_14747,295,19
fm_94813_-53373,255,355
fm_94868_-56813,252,198
fm_94875_-97960,391,296
fm_94876_-11182,343,255
fm_94878_-26449,163,313
fm_94885_18177,247,186
fm_94915_-93350,460,294
fm_95019_-17275,342,296
fm_95108_-5475,179,297
fm_95138_-11095,148,244
fm_9513_-38441,290,67
fm_95204_7017,119,302
fm_95214_7017,224,318
fm_95220_-100770,324,71
fm_95233_-70371,17,80
fm_95246_-6202,352,218
fm_95251_-46233,221,207
fm_95260_-94840,387,278
fm_95271_-68561,122,16
fm_9528_54964,421,258
fm_9528_63954,271,115
fm_95304_-15482,416,97
fm_95316_-11132,368,300
fm_95316_39958,226,30
fm_95318_-24569,423,154
fm_95326_41768,496,316
fm_95330_-72531,132,80
fm_95330_-79101,212,334
fm_95336_41158,390,314
fm_95348_-47163,153,99
fm_95350_-72581,90,120
fm_95355_-95790,436,42
fm_95356_-10562,162,239
fm_95366_-14872,61,186
fm_95383_-45603,368,250
fm_9540_10426,356,374
fm_95444_-3035,200,126
fm_95449_-5185,359,285
fm_9554_22166,133,367
fm_95669_10087,363,347
fm_9568_56854,64,120
fm_95712_33098,71,70
fm_95770_-77841,485,174
fm_95808_-54333,20,222
fm_95816_31598,414,218
fm_95816_35258,483,87
fm_95915_-45323,209,193
fm_96051_-19125,471,150
fm_96068_-11975,169,333
fm_96103_-57753,148,167
fm_9611_-51086,379,303
fm_96142_32478,247,197
fm_96142_33128,125,70
fm_96160_-103230,132,80
fm_96160_-94250,242,46
fm_96163_-78771,374,293
fm_96167_-81871,318,251
fm_9619_-91568,245,372
fm_9621_-77728,99,141
fm_96246_-15802,148,244
fm_96265_-93930,111,124
fm_96339_-12345,297,327
fm_9635_14776,264,232
fm_9650_-46146,354,357
fm_96573_-49353,139,363
fm_96583_-71621,28,230
fm_96603_-50593,8,275
fm_9661_-76518,118,125
fm_96623_43008,424,263
fm_96665_-94540,43,200
fm_96676_-14892,269,46
fm_96706_32798,230,141
fm_96708_-25199,258,148
fm_96718_-27039,237,91
fm_96780_-89920,454,209
fm_96819_-7055,118,220
fm_9685_-105838,189,339
fm_9688_9235,443,285
fm_96928_-7955,392,113
fm_96958_-16315,495,217
fm_96958_-5515,124,292
fm_97002_-24859,337,301
fm_97003_-76261,471,153
fm_97006_-5612,460,227
fm_97032_33138,440,248
fm_97032_37778,125,176
fm_97036_-4332,299,81
fm_97042_-27989,317,18
fm_97053_-49353,56,216
fm_97106_-8372,416,286
fm_97108_-26429,219,170
fm_97135_-90860,447,25
fm_97156_-5302,221,210
fm_97168_-47833,114,256
fm_9718_20395,20,161
fm_97202_-38189,95,286
fm_97213_-45663,461,151
fm_97213_-67921,487,114
fm_9721_-31311,6,208
fm_97249_-14825,397,145
fm_97259_-11395,470,91
fm_97265_-23319,260,314
fm_9735_-103328,290,344
fm_97378_-8595,327,129
fm_97388_-12615,436,294
fm_97473_-73461,390,215
fm_97497_-18805,390,336
fm_97500_-96080,295,22
fm_97509_11937,334,244
fm_97595_16887,326,92
fm_97596_31548,295,255
fm_97598_-59303,155,368
fm_97605_-99190,147,245
fm_97689_-13575,113,135
fm_97745_6077,245,192
fm_9777_-50826,80,24
fm_97784_-4275,400,196
